GFA,Class
Ba1Cu38La61,RMG
Ba2Cu27La71,RMG
Ba2Cu39La59,RMG
Ba3Cu40La57,RMG
Ba3Cu41La56,RMG
Ba4.5Cu27.5La68,RMG
Ba4Cu27La69,RMG
Ba4Cu42La54,RMG
Ba5Cu42La53,RMG
Ba67Cu5La28,RMG
Ba7.5Cu29La63.5,RMG
Ba7Cu28La65,RMG
Ba7Cu41.5La51.5,RMG
Ba8Cu30La62,RMG
Ba8Cu40La52,RMG
Ba9.5Cu38La52.5,RMG
Ba9Cu31La60,RMG
Ba9Cu39La52,RMG
Be20Si10Ti70,RMG
Be25Si5Ti70,RMG
Be30Nb5Zr65,RMG
Be30Si5Ti65,RMG
Be32.5Nb2.5Zr65,RMG
Be32.5Nb4Zr63.5,RMG
Be32.5Nb5Zr62.5,RMG
Be35Nb10Zr55,RMG
Be35Nb2.5Zr62.5,RMG
Be35Nb5Zr60,RMG
Be35Si5Ti60,RMG
Be40Ti30Zr30,RMG
Be40Ti50Zr10,RMG
Be43Hf25Zr32,RMG
Be43Hf54Zr3,RMG
Be43Hf5Zr52,RMG
C10Co67.5Si22.5,RMG
C10Fe65Si25,RMG
C10Fe70Si20,RMG
C10Fe72.5P17.5,RMG
C10Fe75P15,RMG
C10Fe77.5P12.5,RMG
C10Fe80P10,RMG
C10Mo20Ni70,RMG
C12.5Co65Si22.5,RMG
C12.5Co67.5Si20,RMG
C12.5Co72.5W15,RMG
C12.5Fe65Si22.5,RMG
C12.5Fe70Si17.5,RMG
C12.5Fe72.5P15,RMG
C12.5Fe75P12.5,RMG
C12.5Fe77.5P10,RMG
C12.5Fe80P7.5,RMG
C12.5Ni65Si22.5,RMG
C12.5Ni67.5Si20,RMG
C12Fe71Mo17,RMG
C12Mo20Ni68,RMG
C12Mo24Ni64,RMG
C14Co70W16,RMG
C14Co72W14,RMG
C14Mo20Ni66,RMG
C14Mo24Ni62,RMG
C15Co67.5Si17.5,RMG
C15Co70W15,RMG
C15Fe65Si20,RMG
C15Fe70Si15,RMG
C15Fe72.5P12.5,RMG
C15Fe75P10,RMG
C15Fe77.5P7.5,RMG
C15Ni67.5Si17.5,RMG
C16Co36Cr48,RMG
C16Co48Mo36,RMG
C16Co56Mo28,RMG
C16Co60Mo24,RMG
C16Co64Mo20,RMG
C16Co68Mo16,RMG
C16Co70W14,RMG
C16Co72Mo12,RMG
C16Co72W12,RMG
C16Fe67Mo17,RMG
C16Mo20Ni64,RMG
C16Mo24Ni60,RMG
C17.5Co67.5Si15,RMG
C17.5Fe65Si17.5,RMG
C17.5Fe70Si12.5,RMG
C17.5Fe72.5P10,RMG
C17.5Fe75P7.5,RMG
C17.5Ni67.5Si15,RMG
C18Co34Cr48,RMG
C18Co38Cr44,RMG
C18Co42Cr40,RMG
C18Co44Cr38,RMG
C18Co46Mo36,RMG
C18Co48Cr34,RMG
C18Co50Mo32,RMG
C18Co52Cr30,RMG
C18Co54Mo28,RMG
C18Co56Cr26,RMG
C18Co58Mo24,RMG
C18Co62Mo20,RMG
C18Co66Mo16,RMG
C18Co70Mo12,RMG
C18Co70W12,RMG
C18Co72Mo10,RMG
C18Cr26Fe56,RMG
C18Cr28Fe54,RMG
C18Cr30Fe52,RMG
C18Cr32Fe50,RMG
C18Cr36Fe46,RMG
C18Cr40Fe42,RMG
C18Fe62Mo20,RMG
C18Fe66Mo16,RMG
C18Fe70Mo12,RMG
C18Fe74Mo8,RMG
C1Nb80Si19,RMG
C2.5Fe80P17.5,RMG
C2.5Fe82.5P15,RMG
C20Co36Cr44,RMG
C20Co40Cr40,RMG
C20Co44Cr36,RMG
C20Co44Mo36,RMG
C20Co48Cr32,RMG
C20Co48Mo32,RMG
C20Co52Cr28,RMG
C20Co52Mo28,RMG
C20Co56Mo24,RMG
C20Co60Mo20,RMG
C20Co64Mo16,RMG
C20Co68Mo12,RMG
C20Co70Mo10,RMG
C20Fe63Mo17,RMG
C20Fe65Si15,RMG
C20Fe66W14,RMG
C20Fe68W12,RMG
C20Fe70Si10,RMG
C22.5Fe65Si12.5,RMG
C22Co36Cr42,RMG
C22Co40Cr38,RMG
C22Co44Cr34,RMG
C22Co46Mo32,RMG
C22Co50Mo28,RMG
C22Co54Mo24,RMG
C22Co58Mo20,RMG
C22Co62Mo16,RMG
C22Co68Mo10,RMG
C22Fe64W14,RMG
C22Fe66W12,RMG
C22Fe68W10,RMG
C24Fe59Mo17,RMG
C25Fe65Si10,RMG
C2Nb80Si18,RMG
C3.5Fe81.5P15,RMG
C4.5Fe80.5P15,RMG
C4Nb80Si16,RMG
C5Fe75P20,RMG
C5Fe77.5P17.5,RMG
C5Fe80P15,RMG
C6.5Fe77.5P16,RMG
C6.5Fe78.5P15,RMG
C6.5Fe80.5P13,RMG
C6.5Fe82P11.5,RMG
C6Fe76Mo18,RMG
C6Nb80Si14,RMG
C7.5Fe72.5P20,RMG
C7.5Fe75P17.5,RMG
C7.5Fe77.5P15,RMG
C7.5Fe80P12.5,RMG
C8Fe75Mo17,RMG
C8Fe77P15,RMG
C8Nb80Si12,RMG
C9Fe76P15,RMG
Ca1.5Cu27.5La71,RMG
Ca10Mg80Zn10,RMG
Ca10Mg85Zn5,RMG
Ca1Cu27.5La71.5,RMG
Ca1Cu37.5La61.5,RMG
Ca25Cu30Mg45,RMG
Ca2Cu28La70,RMG
Ca2Cu37.5La60.5,RMG
Ca3Cu28.5La68.5,RMG
Ca3Cu37.5La59.5,RMG
Ca4Cu29La67,RMG
Ca4Cu37.5La58.5,RMG
Ca5Cu30La65,RMG
Ca5Cu37.5La57.5,RMG
Ca6.5Cu37La56.5,RMG
Ca60Ga10Mg30,RMG
Ca60Ga20Mg20,RMG
Ca60Ga30Mg10,RMG
Ca60Ga5Mg35,RMG
Ca6Cu31La63,RMG
Ca7.5Cu10Mg82.5,RMG
Ca7.5Cu36La56.5,RMG
Ca7.5Cu5Mg87.5,RMG
Ca75Cu10Mg15,RMG
Ca7Cu32La61,RMG
Ca8.5Cu33La58.5,RMG
Ca8.5Cu35La56.5,RMG
Ca8Cu32.5La59.5,RMG
Ca9Cu33.5La57.5,RMG
Ce10Cu10Mg80,RMG
Ce10Cu15Mg75,RMG
Ce10Cu20Mg70,RMG
Ce10Cu25Mg65,RMG
Ce10Mg60Ni30,RMG
Ce10Mg70Ni20,RMG
Ce10Mg72Ni18,RMG
Ce10Mg75Ni15,RMG
Ce10Mg80Ni10,RMG
Ce10Mg85Ni5,RMG
Ce15Cu15Mg70,RMG
Ce15Cu20Mg65,RMG
Ce15Mg75Ni10,RMG
Ce20Mg50Ni30,RMG
Ce20Mg60Ni20,RMG
Ce3Mg85Zn12,RMG
Ce5Cu10Mg85,RMG
Ce5Cu15Mg80,RMG
Ce5Cu20Mg75,RMG
Ce5Cu25Mg70,RMG
Ce5Cu30Mg65,RMG
Ce5Mg75Ni20,RMG
Ce5Mg85Ni10,RMG
Co1.7Pd81.8Si16.5,RMG
Co10Fe80Zr10,RMG
Co10Mn80Zr10,RMG
Co10Ni29.7Zr60.3,RMG
Co10Ni40Ta50,RMG
Co10Pd70Si20,RMG
Co10Pd73.5Si16.5,RMG
Co12.5Pd71Si16.5,RMG
Co15Ni28.05Zr56.95,RMG
Co15Pd68.5Si16.5,RMG
Co18Fe72Zr10,RMG
Co20Fe70Zr10,RMG
Co20Ni26.4Zr53.6,RMG
Co22.5Fe67.5Zr10,RMG
Co22P11Zr67,RMG
Co24Hf67Si9,RMG
Co25Pd10Zr65,RMG
Co27Fe63Zr10,RMG
Co28P5Zr67,RMG
Co2Mn88Zr10,RMG
Co2Ni77P21,RMG
Co2Ni78.5P19.5,RMG
Co2Ni80P18,RMG
Co3.5Ni75.5P21,RMG
Co3.5Ni77P19.5,RMG
Co3.5Ni78.5P18,RMG
Co30Fe60Zr10,RMG
Co30Hf67P3,RMG
Co30Ni20Zr50,RMG
Co30Pd5Zr65,RMG
Co33Ni0.05Zr66.95,RMG
Co33Ni0.15Zr66.85,RMG
Co33Ni0.1Zr66.9,RMG
Co33Ni0.2Zr66.8,RMG
Co34Pd1Zr65,RMG
Co36Fe54Zr10,RMG
Co4.2Pd79.3Si16.5,RMG
Co40Fe50Zr10,RMG
Co45Fe45Zr10,RMG
Co4Fe86Zr10,RMG
Co50Fe40Zr10,RMG
Co54Fe36Zr10,RMG
Co54Pd1Zr45,RMG
Co5Mn85Zr10,RMG
Co5Ni31.35Zr63.65,RMG
Co5Ni74P21,RMG
Co5Ni75.5P19.5,RMG
Co5Ni77P18,RMG
Co6.7Pd76.8Si16.5,RMG
Co60Cr30Zr10,RMG
Co60Fe30Zr10,RMG
Co65.5Mo20Zr14.5,RMG
Co65Cr25Zr10,RMG
Co66Cr18Zr16,RMG
Co66V20Zr14,RMG
Co67.5Cr16Zr16.5,RMG
Co67.5Fe22.5Zr10,RMG
Co67.5V18Zr14.5,RMG
Co67Mo18Zr15,RMG
Co68.6Mo16Zr15.4,RMG
Co69.2V16Zr14.8,RMG
Co69Cr14Zr17,RMG
Co70.3Mo14Zr15.7,RMG
Co70.6Gd14Mo15.4,RMG
Co70Cr10P20,RMG
Co70Cr20Zr10,RMG
Co70Fe20Zr10,RMG
Co71Cr12Zr17,RMG
Co71V14Zr15,RMG
Co72.5Cr10Zr17.5,RMG
Co72.5V20Zr7.5,RMG
Co72.8Cr20Zr7.2,RMG
Co72.8Gd19.4Mo7.8,RMG
Co72.8V12Zr15.2,RMG
Co72.9Cr17.1Zr10,RMG
Co72Fe18Zr10,RMG
Co72Mo12Zr16,RMG
Co73Gd12.9Mo14.1,RMG
Co74.5Cr8Zr17.5,RMG
Co74.5Mo13Zr12.5,RMG
Co74.5V10Zr15.5,RMG
Co74.5W14Zr11.5,RMG
Co74.8Mo20Zr5.2,RMG
Co74Mo10Zr16,RMG
Co74W12Zr14,RMG
Co74W13Zr13,RMG
Co75.4Cr12.6Zr12,RMG
Co75.6Gd8.4Mo16,RMG
Co75.7Mo8Zr16.3,RMG
Co75.8V12Zr12.2,RMG
Co75Cr15Zr10,RMG
Co75Cr18Zr7,RMG
Co75V18Zr7,RMG
Co75W10Zr15,RMG
Co76.3V8Zr15.7,RMG
Co76.4W8Zr15.6,RMG
Co76.5Cr6Zr17.5,RMG
Co77.2V16Zr6.8,RMG
Co77.5Cr16Zr6.5,RMG
Co77.5Mo6Zr16.5,RMG
Co77Cr11.6Zr11.4,RMG
Co77Mo18Zr5,RMG
Co77W14Zr9,RMG
Co78.2W6Zr15.8,RMG
Co78.5Cr4Zr17.5,RMG
Co78Cr11.2Zr10.8,RMG
Co78Mo10.8Zr11.2,RMG
Co78V6Zr16,RMG
Co78W8Zr14,RMG
Co79.2V10.6Zr10.2,RMG
Co79.5Mo10Zr10.5,RMG
Co79.5V14Zr6.5,RMG
Co79.5W13Zr7.5,RMG
Co79.7Mo4Zr16.3,RMG
Co79Cr10.6Zr10.4,RMG
Co79Mo16Zr5,RMG
Co7Ni72P21,RMG
Co7Ni73.5P19.5,RMG
Co7Ni75P18,RMG
Co80.5W7Zr12.5,RMG
Co80Cr10Zr10,RMG
Co80Cr14Zr6,RMG
Co80Fe10Zr10,RMG
Co80Mo10Zr10,RMG
Co80Mo9.5Zr10.5,RMG
Co80Ni10Zr10,RMG
Co80V10Zr10,RMG
Co80V4Zr16,RMG
Co80W10Zr10,RMG
Co80W4Zr16,RMG
Co81.2Cr9.6Zr9.2,RMG
Co81.5V12Zr6.5,RMG
Co81.6Mo9Zr9.4,RMG
Co81.8V9Zr9.2,RMG
Co81Cr2Zr17,RMG
Co81Mo14Zr5,RMG
Co82.2W6.6Zr11.2,RMG
Co82.4Mo8.6Zr9,RMG
Co82Cr12Zr6,RMG
Co82Mo2Zr16,RMG
Co82V2Zr16,RMG
Co82W12Zr6,RMG
Co82W2Zr16,RMG
Co83.4Cr8.3Zr8.3,RMG
Co83.5V10Zr6.5,RMG
Co83Mo12Zr5,RMG
Co84.8Mo10Zr5.2,RMG
Co84.8W10Zr5.2,RMG
Co84Cr10Zr6,RMG
Co84V8Zr8,RMG
Co84W6Zr10,RMG
Co85.5Cr8Zr6.5,RMG
Co85.5W5Zr9.5,RMG
Co85Cr5Zr10,RMG
Co85Fe5Zr10,RMG
Co85Ni5Zr10,RMG
Co85Si5Zr10,RMG
Co85V5Zr10,RMG
Co85V8Zr7,RMG
Co85W5Zr10,RMG
Co86.2Mo6.4Zr7.4,RMG
Co86.5Mo8Zr5.5,RMG
Co86.5V6Zr7.5,RMG
Co86.8W8Zr5.2,RMG
Co87.2Cr6Zr6.8,RMG
Co88.5Cr4Zr7.5,RMG
Co88.5W6Zr5.5,RMG
Co88Mo6Zr6,RMG
Co88Ni2Zr10,RMG
Co88Si2Zr10,RMG
Co88V4Zr8,RMG
Co89.5V2Zr8.5,RMG
Co89.7Cr2Zr8.3,RMG
Co89.8W4Zr6.2,RMG
Co89Mo4Zr7,RMG
Co90.2W2Zr7.8,RMG
Co90Mo2Zr8,RMG
Co9Fe81Zr10,RMG
Co9Ni72P19,RMG
Cr0.5Pd79.5Si20,RMG
Cr10Fe80Zr10,RMG
Cr10Ni29.7Zr60.3,RMG
Cr10Ni50Zr40,RMG
Cr10Ni70P20,RMG
Cr10Ni71P19,RMG
Cr10Si15Zr75,RMG
Cr14Ni68P18,RMG
Cr15Fe75Zr10,RMG
Cr15Ni15Zr70,RMG
Cr15Ni25Zr60,RMG
Cr15Ni28.05Zr56.95,RMG
Cr15Ni35Zr50,RMG
Cr15Ni45Zr40,RMG
Cr15Ni65P20,RMG
Cr15Ni66P19,RMG
Cr17Fe73Zr10,RMG
Cr18Ni62P20,RMG
Cr1Pd79Si20,RMG
Cr20Fe70Zr10,RMG
Cr20Ni26.4Zr53.6,RMG
Cr20Ni60P20,RMG
Cr20Ni61P19,RMG
Cr20Si15Zr65,RMG
Cr23Fe55P22,RMG
Cr24Fe56.5P19.5,RMG
Cr25Fe57.5P17.5,RMG
Cr25Fe65Zr10,RMG
Cr25Ni56P19,RMG
Cr26Fe59.5P14.5,RMG
Cr26Fe60.5P13.5,RMG
Cr2Fe78P20,RMG
Cr2Fe88Zr10,RMG
Cr2Pd78Si20,RMG
Cr30Ni51P19,RMG
Cr33Ni0.05Zr66.95,RMG
Cr33Ni0.15Zr66.85,RMG
Cr33Ni0.1Zr66.9,RMG
Cr33Ni0.2Zr66.8,RMG
Cr3Ni77P20,RMG
Cr3Pd77Si20,RMG
Cr40Ni40P20,RMG
Cr43.5Ni40.5P16,RMG
Cr4Fe76P20,RMG
Cr4Fe86Zr10,RMG
Cr4Pd76Si20,RMG
Cr50Ni30P20,RMG
Cr55.93Ni28.93P15.14,RMG
Cr58Ni27P15,RMG
Cr59.81Ni25.31P14.88,RMG
Cr5Ni31.35Zr63.65,RMG
Cr5Ni55Zr40,RMG
Cr5Ni75P20,RMG
Cr5Ni76P19,RMG
Cr5Pd75Si20,RMG
Cr60Ni20P20,RMG
Cr6Fe74P20,RMG
Cr6Fe84Zr10,RMG
Cr6Pd74Si20,RMG
Cr73Fe10P17,RMG
Cr74Fe9P17,RMG
Cr7Fe76P17,RMG
Cr7Fe83Zr10,RMG
Cr7Ni73P20,RMG
Cr7Pd73Si20,RMG
Cr8Fe72P20,RMG
Cr8Fe82Zr10,RMG
Cu1.7Pd81.8Si16.5,RMG
Cu10Hf20Ni70,RMG
Cu10Hf30Ni60,RMG
Cu10Hf40Ni50,RMG
Cu10Hf50Ni40,RMG
Cu10Hf60Ni30,RMG
Cu10Hf70Ni20,RMG
Cu10Hf75Ni15,RMG
Cu10Mg65Y25,RMG
Cu10Mg70Nd20,RMG
Cu10Mg70Y20,RMG
Cu10Mg75Nd15,RMG
Cu10Mg75Y15,RMG
Cu10Mg80Nd10,RMG
Cu10Mg80Y10,RMG
Cu10Mg85Nd5,RMG
Cu10Mg85Y5,RMG
Cu10Ni20Ti70,RMG
Cu10Ni20Zr70,RMG
Cu10Ni29.7Zr60.3,RMG
Cu10Ni30Ti60,RMG
Cu10Ni30Zr60,RMG
Cu10Ni40Zr50,RMG
Cu10Ni50Zr40,RMG
Cu10Ni60Zr30,RMG
Cu10Ni68P22,RMG
Cu10Ni70P20,RMG
Cu10Ni72P18,RMG
Cu10Pd70Si20,RMG
Cu10Pd73Si17,RMG
Cu10Pd74.2Si15.8,RMG
Cu11Pd69.5Si19.5,RMG
Cu12.5Pd70.5Si17,RMG
Cu12.5Pd71Si16.5,RMG
Cu12Ni68P20,RMG
Cu12Pd66Si22,RMG
Cu12Pd72.5Si15.5,RMG
Cu14.4Ni65.6P20,RMG
Cu14.5Pd69Si16.5,RMG
Cu14Pd70.9Si15.1,RMG
Cu15Hf55Ni30,RMG
Cu15La40Mg45,RMG
Cu15La5Mg80,RMG
Cu15Mg65Nd20,RMG
Cu15Mg70Nd15,RMG
Cu15Mg70Y15,RMG
Cu15Mg75Nd10,RMG
Cu15Mg75Y10,RMG
Cu15Mg80Nd5,RMG
Cu15Mg80Y5,RMG
Cu15Ni25Zr60,RMG
Cu15Ni28.05Zr56.95,RMG
Cu15Ni30Zr55,RMG
Cu15Pd68.5Si16.5,RMG
Cu15Pd69Si16,RMG
Cu16.5Pd67Si16.5,RMG
Cu16Mg60Y24,RMG
Cu16Ni23Ti61,RMG
Cu19Pd64.5Si16.5,RMG
Cu1Mg84Y15,RMG
Cu20.9Pd62.6Si16.5,RMG
Cu20Hf20Ni60,RMG
Cu20Hf30Ni50,RMG
Cu20Hf40Ni40,RMG
Cu20Hf50Ni30,RMG
Cu20Hf55Ni25,RMG
Cu20Hf60Ni20,RMG
Cu20Hf65Ni15,RMG
Cu20Hf70Ni10,RMG
Cu20La10Mg70,RMG
Cu20La30Mg50,RMG
Cu20La40Mg40,RMG
Cu20La5Mg75,RMG
Cu20Mg45Nd35,RMG
Cu20Mg50Nd30,RMG
Cu20Mg50Y30,RMG
Cu20Mg55Nd25,RMG
Cu20Mg60Nd20,RMG
Cu20Mg60Y20,RMG
Cu20Mg65Nd15,RMG
Cu20Mg70Nd10,RMG
Cu20Mg70Y10,RMG
Cu20Mg75Nd5,RMG
Cu20Mg79Y1,RMG
Cu20Ni10Ti70,RMG
Cu20Ni10Zr70,RMG
Cu20Ni20Ti60,RMG
Cu20Ni20Zr60,RMG
Cu20Ni26.4Zr53.6,RMG
Cu20Ni30Ti50,RMG
Cu20Ni30Zr50,RMG
Cu20Ni40Zr40,RMG
Cu20Ni50Zr30,RMG
Cu24Mg40Y36,RMG
Cu25Hf50Ni25,RMG
Cu25Hf55Ni20,RMG
Cu25La20Mg55,RMG
Cu25La30Mg45,RMG
Cu25La40Mg35,RMG
Cu25Mg45Nd30,RMG
Cu25Mg50Nd25,RMG
Cu25Mg55Nd20,RMG
Cu25Mg60Nd15,RMG
Cu25Mg60Y15,RMG
Cu25Mg70Nd5,RMG
Cu25Mg70Y5,RMG
Cu25Ni15Zr60,RMG
Cu25Ni20Zr55,RMG
Cu25Ni25Ti50,RMG
Cu25Ni25Zr50,RMG
Cu27.5La66Sr6.5,RMG
Cu27.5La67.5Sr5,RMG
Cu27La69Sr4,RMG
Cu27La70Sr3,RMG
Cu27La71Sr2,RMG
Cu28.5La61.5Sr10,RMG
Cu28.5La62.5Sr9,RMG
Cu28La63.5Sr8.5,RMG
Cu28La64.5Sr7.5,RMG
Cu29La60Sr11,RMG
Cu2Ni76P22,RMG
Cu2Ni78P20,RMG
Cu2Ni80P18,RMG
Cu2Pd80.75Si17.25,RMG
Cu3.5Pd80Si16.5,RMG
Cu30.5La56Sr13.5,RMG
Cu30Hf20Ni50,RMG
Cu30Hf30Ni40,RMG
Cu30Hf40Ni30,RMG
Cu30Hf45Ni25,RMG
Cu30Hf50Ni20,RMG
Cu30Hf55Ni15,RMG
Cu30Hf60Ni10,RMG
Cu30La10Mg60,RMG
Cu30La20Mg50,RMG
Cu30La30Mg40,RMG
Cu30La40Mg30,RMG
Cu30La57.5Sr12.5,RMG
Cu30La58Sr12,RMG
Cu30La5Mg65,RMG
Cu30Mg40Nd30,RMG
Cu30Mg40Y30,RMG
Cu30Mg45Nd25,RMG
Cu30Mg50Nd20,RMG
Cu30Mg50Y20,RMG
Cu30Mg55Nd15,RMG
Cu30Mg60Nd10,RMG
Cu30Mg60Y10,RMG
Cu30Mg65Nd5,RMG
Cu30Mg69Y1,RMG
Cu30Ni10Ti60,RMG
Cu30Ni10Zr60,RMG
Cu30Ni15Zr55,RMG
Cu30Ni20Ti50,RMG
Cu30Ni20Zr50,RMG
Cu30Ni25Zr45,RMG
Cu30Ni30Ti40,RMG
Cu30Ni30Zr40,RMG
Cu30Ni40Zr30,RMG
Cu31La55Sr14,RMG
Cu32.5La52.5Sr15,RMG
Cu32La53.5Sr14.5,RMG
Cu32Mg20Y48,RMG
Cu33La51.5Sr15.5,RMG
Cu33Ni0.05Zr66.95,RMG
Cu33Ni0.15Zr66.85,RMG
Cu33Ni0.1Zr66.9,RMG
Cu33Ni0.2Zr66.8,RMG
Cu34La50Sr16,RMG
Cu35Fe5Ti60,RMG
Cu35Hf45Ni20,RMG
Cu35Hf50Ni15,RMG
Cu35La48Sr17,RMG
Cu35Mg30Nd35,RMG
Cu35Mg45Nd20,RMG
Cu35Mg50Nd15,RMG
Cu35Mg55Nd10,RMG
Cu35Ni15Zr50,RMG
Cu35Ni20Zr45,RMG
Cu36La47Sr17,RMG
Cu37La47Sr16,RMG
Cu37La48Sr15,RMG
Cu37La49Sr14,RMG
Cu37La50.5Sr12.5,RMG
Cu37La52Sr11,RMG
Cu37La53Sr10,RMG
Cu37La54Sr9,RMG
Cu37La55Sr8,RMG
Cu37La56Sr7,RMG
Cu37La57Sr6,RMG
Cu37La58Sr5,RMG
Cu37La59.5Sr3.5,RMG
Cu37La59Sr4,RMG
Cu37La60.5Sr2.5,RMG
Cu37La61.5Sr1.5,RMG
Cu37La62Sr1,RMG
Cu37Mg48Y15,RMG
Cu38.2Hf28.8Nb33,RMG
Cu38.2Nb33Ti28.8,RMG
Cu38.2Nb33Zr28.8,RMG
Cu39.9Hf30.1Nb30,RMG
Cu39.9Nb30Ti30.1,RMG
Cu39.9Nb30Zr30.1,RMG
Cu39Ti17Zr44,RMG
Cu39Ti21Zr40,RMG
Cu3Pd80Si17,RMG
Cu4.2Pd79.3Si16.5,RMG
Cu4.5Pd77.5Si18,RMG
Cu40Fe10Ti50,RMG
Cu40Fe20Zr40,RMG
Cu40Hf20Ni40,RMG
Cu40Hf30Ni30,RMG
Cu40Hf40Ni20,RMG
Cu40Hf45Ni15,RMG
Cu40Hf50Ni10,RMG
Cu40La10Mg50,RMG
Cu40La20Mg40,RMG
Cu40La30Mg30,RMG
Cu40La5Mg55,RMG
Cu40Mg30Nd30,RMG
Cu40Mg30Y30,RMG
Cu40Mg40Nd20,RMG
Cu40Mg40Y20,RMG
Cu40Mg50Nd10,RMG
Cu40Mg55Nd5,RMG
Cu40Mg55Y5,RMG
Cu40Mg59Y1,RMG
Cu40Ni10Ti50,RMG
Cu40Ni10Zr50,RMG
Cu40Ni15Zr45,RMG
Cu40Ni20Ti40,RMG
Cu40Ni20Zr40,RMG
Cu40Ni30Ti30,RMG
Cu40Ni30Zr30,RMG
Cu40Ti30Zr30,RMG
Cu42.7Hf32.3Nb25,RMG
Cu42.7Nb25Ti32.3,RMG
Cu42.7Nb25Zr32.3,RMG
Cu44Ti10Zr46,RMG
Cu44Ti16Zr40,RMG
Cu45.6Hf34.4Nb20,RMG
Cu45.6Nb20Ti34.4,RMG
Cu45.6Nb20Zr34.4,RMG
Cu45Fe5Ti50,RMG
Cu45Ni10Ti45,RMG
Cu45Ti20Zr35,RMG
Cu45Ti25Zr30,RMG
Cu47Ti35Zr18,RMG
Cu48.4Hf36.6Nb15,RMG
Cu48.4Nb15Ti36.6,RMG
Cu48.4Nb15Zr36.6,RMG
Cu4Ni74P22,RMG
Cu4Ni76P20,RMG
Cu4Ni78P18,RMG
Cu4Pd79.1Si16.9,RMG
Cu5.7Pd73.8Si20.5,RMG
Cu5.8Pd74.7Si19.5,RMG
Cu5.9Pd75.6Si18.5,RMG
Cu5.9Pd76.6Si17.5,RMG
Cu50Fe10Zr40,RMG
Cu50Hf20Ni30,RMG
Cu50Hf30Ni20,RMG
Cu50Hf40Ni10,RMG
Cu50La10Mg40,RMG
Cu50La20Mg30,RMG
Cu50Mg20Nd30,RMG
Cu50Mg30Nd20,RMG
Cu50Mg40Nd10,RMG
Cu50Ni10Ti40,RMG
Cu50Ni10Zr40,RMG
Cu50Ni20Ti30,RMG
Cu50Ni20Zr30,RMG
Cu50Ti15Zr35,RMG
Cu50Ti30Zr20,RMG
Cu51.3Hf38.7Nb10,RMG
Cu51.3Nb10Ti38.7,RMG
Cu51.3Nb10Zr38.7,RMG
Cu52.8Ni27.2P20,RMG
Cu53Fe7Zr40,RMG
Cu54.1Hf40.9Nb5,RMG
Cu54.1Nb5Ti40.9,RMG
Cu54.1Nb5Zr40.9,RMG
Cu54Ti11Zr35,RMG
Cu55Fe5Ti40,RMG
Cu55Fe5Zr40,RMG
Cu55Ti20Zr25,RMG
Cu55Ti25Zr20,RMG
Cu56.4Hf42.6Nb1,RMG
Cu56.4Nb1Ti42.6,RMG
Cu56.4Nb1Zr42.6,RMG
Cu56P2Zr42,RMG
Cu57Fe3Zr40,RMG
Cu57Hf21Nb22,RMG
Cu57Hf23Nb20,RMG
Cu57Hf28Nb15,RMG
Cu57Hf33Nb10,RMG
Cu57Hf38Nb5,RMG
Cu57Hf42Nb1,RMG
Cu57Nb10Ti33,RMG
Cu57Nb10Zr33,RMG
Cu57Nb15Ti28,RMG
Cu57Nb15Zr28,RMG
Cu57Nb1Ti42,RMG
Cu57Nb1Zr42,RMG
Cu57Nb20Ti23,RMG
Cu57Nb20Zr23,RMG
Cu57Nb22Ti21,RMG
Cu57Nb22Zr21,RMG
Cu57Nb5Ti38,RMG
Cu57Nb5Zr38,RMG
Cu59Fe1Zr40,RMG
Cu5Mg85Nd10,RMG
Cu5Mg85Y10,RMG
Cu5Ni20Ti75,RMG
Cu5Ni31.35Zr63.65,RMG
Cu6.1Pd78.4Si15.5,RMG
Cu6.7Pd76.8Si16.5,RMG
Cu60Hf20Ni20,RMG
Cu60Hf30Ni10,RMG
Cu60Mg10Nd30,RMG
Cu60Mg20Nd20,RMG
Cu60Ni10Ti30,RMG
Cu60Ni10Zr30,RMG
Cu60Ti25Zr15,RMG
Cu61.6Ni18.4P20,RMG
Cu65Ti20Zr15,RMG
Cu67Ni17P16,RMG
Cu69Ni13P18,RMG
Cu6Ni72P22,RMG
Cu6Ni74P20,RMG
Cu6Ni76P18,RMG
Cu70Pb1Zn29,RMG
Cu73Ni11P16,RMG
Cu7Pd73Si20,RMG
Cu7Pd76.5Si16.5,RMG
Cu7Pd76Si17,RMG
Cu8Mg80Y12,RMG
Cu8Ni70P22,RMG
Cu8Ni72P20,RMG
Cu8Ni74P18,RMG
Cu8Pd74Si18,RMG
Cu8Pd75.8Si16.2,RMG
Cu9Pd75Si16,RMG
Dy0.3Fe89.7Zr10,RMG
Dy88Fe2Zr10,RMG
Fe1.7Pd81.8Si16.5,RMG
Fe10Ni29.7Zr60.3,RMG
Fe10Ni70P20,RMG
Fe10Pd73.5Si16.5,RMG
Fe10Si15Zr75,RMG
Fe12.5Pd71Si16.5,RMG
Fe12Si16Ti72,RMG
Fe13.2Ni19.8Zr67,RMG
Fe13Pd67Si20,RMG
Fe15Ni28.05Zr56.95,RMG
Fe15Ni65P20,RMG
Fe16.5Ni16.5Zr67,RMG
Fe16Ni64P20,RMG
Fe18Ni72Zr10,RMG
Fe1Ni79P20,RMG
Fe20.2Ni12.8Zr67,RMG
Fe20Ni26.4Zr53.6,RMG
Fe20Ni60P20,RMG
